"","business_id","stars","category","word"
"268","vEwazCciremwBgkRJgfXtw",3,"Chinese, Restaurants, Japanese, Sushi Bars, Seafood","beef"
"269","hoGyiTjrri-Sq3-EaO7Kpw",4,"Chinese, Thai, Restaurants","beef"
"270","LbeJgPgKKHw5qH0f02NHEQ",5,"Restaurants, Chinese","beef"
"271","ejdBoVvEdn5fdycuJRen8Q",3,"Chinese, Restaurants","beef"
"272","BBpEOprko-9I8bnon9N0ew",5,"Restaurants, Chinese","beef"
"273","ja7zjowr6ymsVglQXZZ6BA",1,"Restaurants, Buffets, Chinese","beef"
"274","ff-gd07sG0Y_4i67LqORSA",5,"Teppanyaki, Chinese, Restaurants, Sushi Bars, Japanese, Asian Fusion","beef"
"275","zXJilaBN28oUdX7Owf0fRA",1,"Restaurants, Sushi Bars, Breakfast & Brunch, Chinese, Japanese, Noodles","beef"
"276","cjKplU8iMakS8Q7ZorzYVA",5,"Chinese, Restaurants","beef"
"277","i6CxDaUKAj-HKWijwY9yGg",3,"Restaurants, Chinese","beef"
"278","Oj_74Fa-VtFHXYTOWHMlsA",4,"Restaurants, Chinese","beef"
"279","KLvpdtFYUi1I0LNsmIqeJw",5,"Chinese, Restaurants, Mexican","beef"
"280","odfX0wO7fOyqa8oobxh96w",4,"Restaurants, Chinese","beef"
"281","hwe7f0QthkND-H4Ekg37qw",4,"Restaurants, Chinese, Asian Fusion","beef"
"282","oQg9JbKz7T1Zmm6GW1plrQ",4,"Chinese, Food, Restaurants, Food Delivery Services","beef"
"283","jfK-_0x_r7Qgdg2wj60iAQ",1,"Fast Food, Asian Fusion, Chinese, Restaurants","beef"
"284","uSANDilamc1QSiCinFSKYw",4,"American (New), Buffets, Mongolian, Restaurants, Chinese","beef"
"285","-865Ps6xb3h1LP67JcQ3mA",3,"Restaurants, Chinese","beef"
"286","SJ08uawNJuzBOUPoLRVs3g",5,"Restaurants, Chinese","beef"
"287","QvKN1zh_BCFai6oDCx3d_g",3,"Restaurants, Chinese","beef"
"288","MwsGayIlUkXQ46mkmV3jlA",5,"Chinese, Restaurants","beef"
"289","m4DwPVxmFDQE_FnGIOa3cQ",3,"Buffets, Chinese, Restaurants","beef"
"290","WcHMfQZzs3G5UVY_zBB2FA",4,"Restaurants, Chinese","beef"
"291","ffUCy7Gd8Gr28oK5mHOjsw",5,"Restaurants, Chinese","beef"
"292","cRTkev8c66o6q6v7FstjLA",5,"Soup, Noodles, Chinese, Szechuan, Restaurants","beef"
"293","i_t8WTwztuHweRqQ89hmuQ",4,"Fast Food, Restaurants, Chinese","beef"
"294","yauL5BpUTGukejbJskXl_g",3,"Restaurants, Chinese","beef"
"295","r5Ka92j1QFklGABmJKD03Q",5,"Asian Fusion, Chinese, Buffets, Restaurants","beef"
"296","mvhokWwVKgfE-koLlc4VEw",1,"Szechuan, Restaurants, Chinese","beef"
"297","OmP2SCE411tncZ8umlP0Ag",2,"Restaurants, Chinese","beef"
"298","25CzbDgm1MsT31NhA6KYog",4,"Restaurants, Sushi Bars, Asian Fusion, Barbeque, Korean, Chinese, Japanese","beef"
"299","nDT0T3yW6G89vzdx4p_P4A",4,"Asian Fusion, Restaurants, Chinese, Japanese","beef"
"300","bmcZnH1UAAB2iO_R2PFrnw",5,"Chinese, Restaurants, Japanese, Sushi Bars","beef"
"301","R_Z2wQ5dSBihyGVwDFKaeg",5,"Restaurants, Chinese","beef"
"302","7OKQ4ENVfPfxtDqFOG7x0g",3,"Restaurants, Chinese","beef"
"303","Kxlt3ZNmTzbxRFYelWAmKA",4,"Restaurants, Chinese","beef"
"304","kVXyz0mYd7NaGuGdM_VMeQ",4,"Chinese, Food, Restaurants, Bakeries","beef"
"305","xULATz2siGXOPia614mg2A",3,"Chinese, Restaurants, Pan Asian, Vegetarian, Korean, Noodles, Japanese","beef"
"306","cxq_iu2Zl5jm6qLGfff5eA",5,"Restaurants, Chinese","beef"
"307","hKfuDwUbWJWdQWmXS_g9PA",1,"Restaurants, Chinese, Asian Fusion, Szechuan","beef"
"308","WghhtS-tqDWMh_W2O13CYA",3,"Restaurants, Chinese, Fast Food","beef"
"309","IcrFc5IwCcKyGbVmgWjVjg",1,"Restaurants, Chinese","beef"
"310","NyGlEmuYcpZSKfk6IwJeSw",4,"Bars, Nightlife, Japanese, Restaurants, Asian Fusion, Pubs, Chinese, Sushi Bars, Taiwanese, Cocktail Bars","beef"
"311","zTGxLMOd9crAz0XNzqrcrA",4,"Chinese, Restaurants","beef"
"312","cGQKUOAZm_VHcQOJWbatog",4,"Chinese, Gluten-Free, Restaurants, Asian Fusion","beef"
"313","eC-duRpbiVsCD14oGYiDOA",4,"Asian Fusion, Japanese, Chinese, Sushi Bars, Thai, Restaurants","beef"
"314","5jSwodZ2cLIgD0SLGXYbeg",1,"Buffets, Chinese, Asian Fusion, Restaurants, American (Traditional)","beef"
"315","6Qpo9mVLl60gu-ajJvcBLQ",5,"Chinese, Restaurants","beef"
"316","RwwV2LrIbdquFw6SN-l27Q",1,"Restaurants, Soup, Bars, Chinese, Nightlife","beef"
"317","jgh9iT5k7JxkeK9gu4VJAw",4,"Szechuan, Sushi Bars, Japanese, Restaurants, Chinese","beef"
"318","AKJ2qjHbvxqTxMx8hjX7sw",4,"Chinese, Restaurants","beef"
"319","XgUlUmrktr2Um2gczYeYpg",3,"Taiwanese, Restaurants, Chinese","beef"
"320","asAHqgKQtCWiBbC3XriSIQ",1,"Restaurants, Chinese, Food, Ethnic Food, Specialty Food","beef"
"321","LRLc0c1pQwa9VSG7EpZRtg",4,"Soup, Chicken Shop, Restaurants, Chinese","beef"
"322","tRrMljYqr48OjWoHDDkSoQ",3,"Restaurants, Chinese","beef"
"323","d0_yLkH7u16tlcvvU-zIxw",3,"Chinese, Restaurants","beef"
"324","X4CRPHvv-33kjxVJISZpUg",1,"Sushi Bars, Restaurants, Chinese","beef"
"325","rLJsrXyY61bouCfH58PKIA",2,"Restaurants, Chinese","beef"
"326","5It12biyGxe2Dz6kkf7wGQ",5,"Restaurants, Chinese, American (New)","beef"
"327","zG3GJiIrF01bwgP0tQdkZg",4,"Chinese, Restaurants, Sushi Bars","beef"
"328","zkW7OAv8Cnb-3SxEBOubTQ",5,"Restaurants, Chinese","beef"
"329","CuIPocteo1F3LEn1OqUoHg",1,"Chinese, Restaurants","beef"
"330","gFyntTks-Qd5CjDU8_2Kog",2,"Restaurants, Chinese, Buffets","beef"
"331","ubVWVTrw4zvsqnaW22-BMw",4,"Chinese, Restaurants, American (New)","beef"
"332","p9rvoRXzEf7Y2nTaqnotxw",2,"Restaurants, Chinese","beef"
"333","c8bdxic-VcGEW-bA1EhW7g",5,"Asian Fusion, Vietnamese, Hot Pot, Soup, Desserts, Chinese, Food, Restaurants","beef"
"334","PN6YCsAdFHcHST9vPaxIuw",1,"Restaurants, Chinese","beef"
"335","nQ9603jcJ_Nk9WBxvSFH_Q",4,"Chinese, Restaurants","beef"
"336","dFywNDTZ1AnxhaEqxlA5Ug",4,"Buffets, Chinese, Restaurants, Sushi Bars","beef"
"337","CxV9DJCxc04_xkDRSrfgFA",2,"Restaurants, Chinese","beef"
"338","J71s0xScHVbOuFUfsAXtmQ",4,"Restaurants, Chinese","beef"
"339","v630GIZJUVlggrMSDLGclQ",1,"Asian Fusion, Chinese, Restaurants","beef"
"340","QQSlx-l_cfwkVrNwjV_HgQ",3,"Restaurants, Chinese","beef"
"341","e_W6Q-qOHcUR5ZKrwvC2qw",2,"Restaurants, Chinese","beef"
"342","74wRr6PP6lbaL1YzUcYGAA",2,"Chinese, Restaurants, Buffets","beef"
"343","Jo5wAt5LYqPKYU1-D7-pfw",4,"Chinese, Restaurants","beef"
"344","35JjuQ6nsSNshtt5hyLUCQ",1,"Japanese, Sushi Bars, Chinese, Restaurants","beef"
"345","tQaIWc9qeiB1IU163LKlAw",3,"Chinese, Fast Food, Restaurants","beef"
"346","o5rtJcyJ6xje1PFj_rhRTA",1,"Restaurants, Chinese","beef"
"347","F8ZTmT9pGiSF2jx9FZDjdQ",5,"Chinese, Sushi Bars, Restaurants, Japanese","beef"
"348","DQMaUSbKsRtB5lJD3egqxQ",5,"Noodles, Szechuan, Cantonese, Restaurants, Chinese","beef"
"349","Ucph9MH577u6j0zPK93amw",1,"Chinese, Restaurants","beef"
"350","Tm2dKN_-DCdZfF2xMWrX7w",4,"Seafood, Asian Fusion, Thai, Chinese, Vietnamese, Restaurants","beef"
"351","tZpxk604kWWHsJKyirraZg",5,"Shanghainese, Chinese, Restaurants","beef"
"352","GDpd9KZdUgnjcoCWTTphqw",5,"Szechuan, Chinese, Restaurants","beef"
"353","a5xUI7TvsNhM5gZr6KowDg",1,"Restaurants, Chinese","beef"
"354","F1vdFYr7P4Xb3uAQ2AYgzQ",4,"Asian Fusion, Szechuan, Sushi Bars, Japanese, Chinese, Restaurants, Dim Sum","beef"
"355","XaqWUocr0MlYVi5yusjk0Q",5,"Chinese, Restaurants","beef"
"356","r5qUfdiSL2_hHfdqXBJAMA",2,"Chinese, Restaurants","beef"
"357","gDQlaDRAjsCx2p_p6oJLjw",1,"Restaurants, Chinese","beef"
"358","UEY70uNV3BxMbxjNmg0apg",5,"Sushi Bars, Thai, Restaurants, Chinese","beef"
"359","Msq2CBPFaY7Fe7h7R20fOA",3,"Restaurants, Chinese","beef"
"360","OiR6kP_mAD47vKU1WiPshg",3,"Restaurants, Chinese","beef"
"361","f1K6hzQecl-sJFYRUHvDDQ",5,"Sushi Bars, Chinese, Hot Pot, Restaurants, Szechuan, Japanese","beef"
"362","BCga5CbMqcZLCpxAuln57w",5,"Chinese, Asian Fusion, Restaurants, Sushi Bars","beef"
"363","J_NA-_WNLAJQg7eZwn1dWw",4,"Chinese, Restaurants","beef"
"364","a58P2BPCCbQgDMbEoLfWzg",5,"Chinese, Dim Sum, Restaurants, Cantonese, Vegetarian","beef"
"365","_aX7bPzYQdrIVUJpG_-0zg",3,"Buffets, Restaurants, Asian Fusion, Chinese","beef"
"366","I2lDmQHDxnUKbEBJuJCW6w",5,"Chinese, Restaurants","beef"
"367","mwKixosYQq8zyx2YAvrkPw",4,"Restaurants, Chinese","beef"
"368","dxkchxJR7biaqK1qUSxG8A",5,"Restaurants, Chinese","beef"
"369","VBhPgceaKWOXT71d3Jp38w",4,"Chinese, Japanese, Korean, Restaurants, Asian Fusion","beef"
"370","z8Cw9KBnDj3X40H9fXElYw",4,"Restaurants, Buffets, Chinese","beef"
"371","dpblBM884TnUQQ5xusFMlg",4,"Restaurants, Chinese","beef"
"372","0aA5l11oXes0aS6mkN5lMQ",5,"Szechuan, Chinese, Restaurants","beef"
"373","EhlOUjd2dh52SV_XfoORSA",4,"Sushi Bars, Thai, Restaurants, Chinese","beef"
"374","rloarAwOAiQWss9kdl41nQ",5,"Restaurants, Thai, Sushi Bars, Chinese","beef"
"375","Pawavw9U8rjxWVPU-RB7LA",3,"Restaurants, Chinese","beef"
"376","C16dsL_IEOb5UzRWYhxiKw",3,"Chinese, Restaurants","beef"
"377","EbxaQO95C7PUNTmokE70XA",5,"Asian Fusion, Restaurants, Chinese","beef"
"378","Vu6yNbKinh-54QT8i27LCw",5,"Chinese, Restaurants","beef"
"379","e9FftJq9v_porLZT7iSEhg",2,"Seafood, Sushi Bars, Chinese, Restaurants","beef"
"380","HNW4P0jAhXYRJ_op7OcWCw",1,"Restaurants, Chinese","beef"
"381","A5Xd85djipsW546Bq6qIYA",5,"Chinese, Restaurants","beef"
"382","Ieaw3mw4GcPiF4PZkDYuFw",5,"Restaurants, Chinese","beef"
"383","BY1_pf7FHUycHOwYEenDlQ",5,"Soup, Restaurants, Chinese, Noodles","beef"
"384","aAiDjaeWjiD8XxRBGMLKyw",1,"Restaurants, Chinese","beef"
"385","XKOAi4J47i-YEhhHfKkPRQ",4,"Restaurants, Chinese","beef"
"386","pJU2t-6Hd_zUosX1Aw4b0Q",1,"Chinese, Restaurants","beef"
"387","jrlkSj1TR6HWBaOJ4AzwKw",3,"Sushi Bars, Dim Sum, Restaurants, Chinese","beef"
"388","nbFAn60OmDt9reIRk8vilA",2,"Restaurants, Chinese","beef"
"389","pYR9KSNrJMEx8PIjx8rccw",4,"Chinese, Restaurants","beef"
"390","QkZEdBfKhXwCF38AJG1Ylw",4,"Mexican, Restaurants, Chinese","beef"
"391","_P-N2rDIJ2kHTPstjUWByQ",5,"Restaurants, Chinese","beef"
"392","zYb8dR4tsolqeJRj8x4tdw",3,"Barbeque, Restaurants, Noodles, Chinese","beef"
"393","tjUBOqJK-iH8S40pYGhF3Q",4,"Chinese, Restaurants, Taiwanese","beef"
"394","khKH3drFrWAGPhCRUS0hkA",4,"Restaurants, Chinese","beef"
"395","471g2XO27o_zF2ZYrwvIeQ",1,"Chinese, Restaurants","beef"
"396","Tz5a_AzxWx0gtIAlinr1Ww",5,"Restaurants, Chinese, Buffets","beef"
"397","ATWPQX-ATDRsIO0huW3aSg",4,"Soup, Restaurants, Chinese, Noodles","beef"
"398","Y3pjXqh-kOdaQS3I-nQxQQ",1,"Restaurants, Chinese","beef"
"399","kS_xANADJil_EGX6gmMa5A",1,"Ethnic Food, Restaurants, Asian Fusion, Specialty Food, Chinese, Szechuan, Food","beef"
"400","n8LVLEDlros22tjshJX7-w",5,"Restaurants, Chinese","beef"
"401","zs8FigAlH_rfYJ3FoCzMGw",2,"Chinese, Restaurants","beef"
"402","iuIkzvQRb4DVWOMhE4GI3g",3,"Restaurants, Asian Fusion, Sushi Bars, Chinese","beef"
"403","bFlP7uApDamdiVHwX8OwfA",5,"Seafood, Chinese, Soup, Restaurants","beef"
"404","OgwN65jZebPRIPSmNpRP7A",5,"Seafood, Ethnic Food, Noodles, Restaurants, Chinese, Food, Specialty Food, Soup","beef"
"405","Zs8LPufciU-jDpbAVFqKcA",4,"Chinese, Restaurants","beef"
"406","t-LnJne10SHAWATKYdQdJQ",3,"Chinese, Mongolian, Asian Fusion, Restaurants","beef"
"407","zswdqM8Av3KxVv9o7_6ORA",4,"Event Planning & Services, Restaurants, Caterers, Chinese","beef"
"408","PgaHjsWV3whvHF1CHU1rZg",4,"Restaurants, Chinese","beef"
"409","SUktrYdNQD8k2vvkM4OpfA",5,"Chinese, Restaurants","beef"
"410","DXP3MbE8srQITLlAuS45aQ",3,"Chinese, Restaurants, Szechuan","beef"
"411","cXmlv2WBzuB6JLMhaCvLuQ",1,"Restaurants, Chinese, Specialty Food, Noodles, Soup, Kebab, Food","beef"
"412","xistlMeIIjG21z2SaWvfVQ",5,"Restaurants, Chinese, Dim Sum, Shanghainese, Barbeque, Hot Pot, Korean","beef"
"413","mZde8M2gs5popxzKOvCo5w",2,"Chinese, Restaurants","beef"
"414","T4JGbW9XEGQVrLpQcNFXtA",2,"Chinese, Restaurants","beef"
"415","atE68d1gSZf3849yIGLBJw",4,"Chinese, Restaurants","beef"
"416","toc31C-Qy2smSq0A7Q8FgA",2,"Soup, Restaurants, Breakfast & Brunch, Chinese, Noodles","beef"
"417","Ed5feP-TztmLtc4pRKDvNA",2,"Restaurants, Vietnamese, Chinese","beef"
"418","nVqOTTfDiu12xsQtFTO7_w",4,"Chinese, Food, Restaurants, Convenience Stores","beef"
"419","rPshoySU7Xfafoi3S0KDfg",1,"Asian Fusion, Restaurants, Chinese, Greek, Thai, Cambodian","beef"
"420","EHKzu5r2NEz5Zq2R84J4ow",4,"Chinese, Japanese, Restaurants, Sushi Bars","beef"
"421","7LlND5b0bjWylNBNQ-oZMA",2,"Restaurants, Chinese","beef"
"422","GVTL5nxjlhzdXJMy4-4HBA",4,"Restaurants, Chinese","beef"
"423","5YUoTimGDPbbmRfw6SJgTQ",4,"Restaurants, Chinese","beef"
"424","8B4tanBgBpccBUWSEH4yLA",3,"Chinese, Restaurants","beef"
"425","nb3v4cQdZAYfbcw6eAD4Dg",4,"Restaurants, Chinese","beef"
"426","FuEtzgnqqsEr73A9mAbucw",4,"Restaurants, Chinese","beef"
"427","tw8I1hZdlGpwO2QaAIeQWg",4,"Restaurants, Japanese, Chinese, Buffets","beef"
"428","qThJY-H6Fo8HvfdIvwrjiw",3,"Chinese, Restaurants","beef"
"429","MxGk2Pxy2M0fQUV0t4bsbQ",2,"Chinese, Bars, Restaurants, Asian Fusion, Szechuan, Nightlife, Lounges, Noodles, Vegetarian, Soup","beef"
"430","aS4t4ee3xqQXgNHNxi9gAA",5,"Restaurants, Noodles, Chinese","beef"
"431","B2UK8R5y-nSyTrCpzn_VFA",3,"Restaurants, Chinese, Event Planning & Services, Asian Fusion, Caterers","beef"
"432","uh5dMhIZygTzXEvn5K10jg",5,"Chinese, Restaurants, Food, Food Delivery Services","beef"
"433","D0CmKnqGOf_jaPgECFZcCw",4,"Food, Thai, Chinese, Restaurants","beef"
"434","R-9gUTN8BJIDqGgzXEmq3Q",5,"Chinese, Restaurants, Asian Fusion, Food","beef"
"435","pxYqUpCz1WQU5M-1tW3-Lw",1,"Restaurants, Chinese","beef"
"436","N9JASBwB9kWtK0_EjTa1nw",4,"Restaurants, Chinese","beef"
"437","U8FC3Z_L_tHEUIvkwSSAXw",5,"Chinese, Restaurants","beef"
"438","Y81wukOSmZ6sRS1cn1QhXA",5,"Chinese, Restaurants","beef"
"439","7oS4RyfwnQ3n9fARzjsNNg",2,"Chinese, Restaurants","beef"
"440","B5xWYgJDSN4RPPk4DlUajQ",2,"Indian, Chinese, Restaurants, Asian Fusion","beef"
"441","qh1GCWP_2TKxevp3ZeMxag",4,"Soup, Chinese, Restaurants, Noodles","beef"
"442","z_zyOfFO-OIYgCR5hstyTw",2,"Chinese, Restaurants, Asian Fusion, Vietnamese","beef"
"443","uuQDpnCYn1Nf2pXZTtMLHg",2,"Restaurants, Chinese, Asian Fusion","beef"
"444","JtSNHDRRZffnHBEsJudW-g",4,"Asian Fusion, Chinese, Noodles, Italian, Thai, Comfort Food, American (New), Mediterranean, Fast Food, Restaurants, Salad, Food, Pasta Shops, Specialty Food","beef"
"445","e-XkLeDKWKpleCT5a78gsw",1,"Restaurants, Seafood, Chinese","beef"
"446","RN-fX-LiwUm46a6G_r1xSw",3,"Chinese, Restaurants","beef"
"447","NI75svhUpw1u0ClzrPFPCQ",2,"Restaurants, Chinese","beef"
"448","EKQiKd7EMZjsa4JokFaeAg",1,"Restaurants, Chinese","beef"
"449","iTNsT5xYHhQWTYDTROZCRw",3,"Sushi Bars, Seafood, Chinese, Restaurants","beef"
"450","JzV9vG0z6h2pllvUyTVxFw",4,"American (New), Chinese, Restaurants","beef"
"451","Hc5NrzzzL8RAnbcrIAvZug",5,"Chinese, Restaurants","beef"
"452","HiJ2GEMZGKI8vwalAp2h-Q",5,"Szechuan, Hot Pot, Restaurants, Chinese","beef"
"453","fsZXGdbPWCW7LYUoedu0aA",1,"Buffets, Restaurants, Chinese","beef"
"454","xahtvkGLbwU___3GMqmWUw",4,"Restaurants, Chinese","beef"
"455","XErOb3obTwM_Kby23AIYfg",5,"Restaurants, Chinese","beef"
"456","BLtzUCwmGOSVgPJ78N3ORA",1,"Food, Barbeque, Restaurants, Chinese, Desserts","beef"
"457","RvwZqjdkZ_pER0moPXLZAQ",4,"Cafes, Taiwanese, Bubble Tea, Chinese, Restaurants, Food, Coffee & Tea","beef"
"458","jKxES7iLV63H_PfyGVGIDw",5,"Restaurants, Chinese","beef"
"459","BH0K6SxPnY3wTRB7tA27hQ",4,"Restaurants, Chinese, Seafood, Thai","beef"
"460","j1i7s55PmOFzJC3l6O8PiA",1,"Cantonese, Chinese, Restaurants","beef"
"461","XODz0rilGYo6_xd5e7isOw",2,"Restaurants, Chinese","beef"
"462","WNvceXcngWjZz_IinDwYwA",4,"Fast Food, Asian Fusion, Restaurants, Chinese","beef"
"463","tetKWtLT0639lqnD9QJRKw",1,"Desserts, Food, Fast Food, Chinese, Restaurants","beef"
"464","4FN50LnQ8Q8jz1Yimb131g",5,"Japanese, Sushi Bars, Restaurants, Asian Fusion, Szechuan, Chinese","beef"
"465","MBirSnTW4pt2k7Ny6KC72w",2,"Chinese, Restaurants, Szechuan, Cantonese","beef"
"466","tyCIs0pyyw36apAXdR26WQ",4,"Chinese, Restaurants","beef"
"467","e88VWa9xdHmSFdMZne9eLQ",4,"Restaurants, Chinese","beef"
"468","ElqLoKM__uU7DcYzRnMpNw",5,"Chinese, Restaurants","beef"
"469","bFBV-rYwr6qKT7u0ovZhQg",3,"American (New), Comfort Food, Italian, Asian Fusion, Mediterranean, Noodles, Chinese, Restaurants","beef"
"470","2Cmpz9lgr-wfOLAwgUf79g",3,"Restaurants, Chinese, Asian Fusion","beef"
"471","w9h-pTp1K6JMos-xzl3Wyw",4,"Restaurants, Chinese","beef"
"472","IXP6VfjiUFIRiRbZjeUulw",4,"Restaurants, Szechuan, Chinese","beef"
"473","VEa-IUbIgi9dmpCFMTn8Tw",3,"Chinese, Vegetarian, Restaurants, Sushi Bars, Japanese","beef"
"474","kbq9QlIprqKpIWXZEXtGSA",2,"Chinese, Restaurants","beef"
"475","-06-Fdi30wJx-JA8P7CAng",3,"Restaurants, Chinese, Seafood, Cantonese, Szechuan","beef"
"476","njngMI0mhAGJ-kH0oo68Ow",3,"Restaurants, Thai, Chinese","beef"
"477","TpLbrBsHSej6Snb6LXDYxg",4,"Food, Specialty Food, Restaurants, American (New), Chinese, Asian Fusion","beef"
"478","0DarxWxf-Cv0WT_EEWsM9w",4,"Seafood, Chinese, Restaurants","beef"
"479","j2kjfjODIZyNPxAu1Dow6A",1,"Restaurants, Chinese, Buffets","beef"
"480","AYr2URtjoQ8Toh8_Jr4G6A",5,"Food, Bubble Tea, Taiwanese, Chinese, Restaurants","beef"
"481","MLwVTDhM2DOESvKGcfKCsg",3,"Restaurants, Chinese","beef"
"482","0QCmxnnuhv-imac5uDeVHw",1,"Restaurants, Chinese","beef"
"483","0DD-SXcNL07Rh5DA0OAtkg",2,"Sushi Bars, Restaurants, Buffets, Chinese","beef"
"484","NG5qynmV0kzxQMFJG7mhEw",4,"Japanese, Restaurants, Chinese","beef"
"485","G8Js5hyLykjo8xVfIT4P5Q",4,"Chinese, Restaurants","beef"
"486","oK_uwtOectm906rpUtHiug",2,"Restaurants, Chinese","beef"
"487","YufWhkZQPC6As55MuXTU8g",2,"Restaurants, Chinese","beef"
"488","7rLoG6F6kJYE_gPppl8_5A",5,"Restaurants, Chinese","beef"
"489","0It4d0eFPJ5UnQqe6g2Z3w",5,"Buffets, Chinese, Restaurants","beef"
"490","nrGop3jH9s3cq-RTiEWOGQ",5,"Chinese, Restaurants","beef"
"491","cIoB6iinl48KDGCVwtCHoA",4,"Chinese, Restaurants","beef"
"492","q7jC-6uH7IieKu8PcT2gBA",2,"Chinese, Restaurants, Soup, Noodles","beef"
"493","0BEaW7yAystJ2OG-S0jv-Q",4,"Chinese, Restaurants","beef"
"494","WJ0dK9O_prt2ud1BXAZYtg",4,"Chinese, Restaurants, Soup, Seafood","beef"
"495","pA3ltu4j31uatVu0_Gu1PQ",4,"Buffets, Restaurants, Chinese, Sushi Bars","beef"
"496","sfdDEPXrpsOaywcu2jhjoA",1,"Fast Food, Restaurants, Chinese","beef"
"497","O5MzWfMWDeEwkzNVeKdCfg",4,"Restaurants, Chinese","beef"
"498","xVgBhNzlnSmNY5MwqgBrCQ",1,"Restaurants, Mexican, Chinese","beef"
"499","GZmpmQdY90Q4g-I5waNMGQ",4,"Restaurants, Chinese","beef"
"500","3qrfY-XCUKVyrO5T6GskqA",3,"Italian, Asian Fusion, Comfort Food, American (New), Mediterranean, Sandwiches, Salad, Restaurants, Pasta Shops, Noodles, Specialty Food, Food, Chinese","beef"
"501","kIaqY45GaVX136dXomREcg",2,"Thai, Chinese, Restaurants","beef"
"502","exx_UjNFHW2uPI1ZT7JFNA",2,"Restaurants, Chinese","beef"
"503","5ZqybrqiTdbANn2yI3B3VA",5,"Restaurants, Chinese","beef"
"504","7toYPf5ZAjCkEuwaMPtDwQ",5,"Chinese, Restaurants","beef"
"505","i17-RGooGWIad0y5YtaBtQ",4,"Chinese, Restaurants","beef"
"506","3-HFGxmbzSax-NySJ_LzDg",5,"Japanese, Restaurants, Sushi Bars, Chinese","beef"
"507","pTvL6Upfp91J1ryrCZpzgg",3,"Buffets, Chinese, Restaurants","beef"
"508","hh6OnxhTmfoyLo4prSNwBQ",4,"Restaurants, Chinese","beef"
"509","5wr_UtUUdF8L2UlaD1DhNQ",5,"Restaurants, Chinese","beef"
"510","KF1ngA96RBiRM5h8V7IQ2g",5,"Ice Cream & Frozen Yogurt, Food, Taiwanese, Restaurants, Chinese","beef"
"511","LG6vpg5Qx_DstY2aT8-O4Q",3,"Restaurants, Chinese","beef"
"512","Ef9crW61OYp2UJ0ysi3nEw",4,"Restaurants, Chinese","beef"
"513","u540gB8nSBDZez-Kb76G9w",4,"Juice Bars & Smoothies, Food, Nightlife, Restaurants, Sushi Bars, Bars, Chinese","beef"
"514","XE97VxjZoRxV6IM05grY0g",4,"Szechuan, Chinese, Restaurants","beef"
"515","XUDOc980cjB0PZvVS-T6Eg",5,"Chinese, Asian Fusion, Sushi Bars, Restaurants","beef"
"516","Uo088VV_nzeTBJEbCCUSFw",5,"Restaurants, Chinese","beef"
"517","BNeS_hZfmdQWsqewj-LuDA",5,"Szechuan, Restaurants, Chinese, Taiwanese","beef"
"518","Q8NR1XY6BiVT6YCvkWPsBQ",1,"Chinese, Restaurants","beef"
"519","sReFrTIJ92iDprWD8dKAuw",4,"Restaurants, Szechuan, Chinese","beef"
"520","go623pgRx2nfIpsV4ePHXg",4,"Restaurants, Chinese","beef"
"521","I_vzg2V92U7wdD61tvGtpg",4,"Chinese, Restaurants","beef"
"522","pyZkGdnTwpRh5tFWfdmQEg",5,"Chinese, Restaurants","beef"
"523","XF2eTNV5RfzoSJQ-kRZJmA",5,"Chinese, Restaurants, Thai","beef"
"524","6PPoODoXUyMULipVWnpJWw",5,"Chinese, Food, American (New), Seafood, Food Delivery Services, Restaurants","beef"
"525","LTF14u6dfIyJQ41P-FooiA",4,"Restaurants, Chinese","beef"
"526","mdpETdI-PdPbMtiAnf8m8g",2,"Fast Food, Restaurants, Chinese","beef"
"527","NYMUlUYYEb3H0nKsauj-yw",3,"Restaurants, Chinese, Japanese","beef"
"528","ygjJmeiGoO--QpTqJ_kZjA",1,"Chinese, Vegetarian, Do-It-Yourself Food, Asian Fusion, Restaurants, Vegan, Thai, Food, Gluten-Free","beef"
"529","7-Wlpm30PGCBIZtH2rOlew",4,"Thai, Vietnamese, Chinese, Restaurants","beef"
"530","7fiRVsawDX0vCpoMTbbxcQ",2,"Chinese, Restaurants","beef"
"531","L-aDFoHDcVG1ImCoG361jw",2,"Chinese, Restaurants","beef"
"532","kxAQGy2ZpguB7zn8Nqgb_g",5,"Food Trucks, Restaurants, Food Stands, Food, Chinese","beef"
"533","0I0yATfnNQJB-A-IPGgqDA",5,"Chinese, Restaurants, Modern European, Seafood, Asian Fusion","beef"
"534","mofOjB6flg-eAWOFbOkHfQ",3,"Buffets, Sushi Bars, Restaurants, Chinese","beef"
"535","WuxgvHDQ1aMIaAQ_1ciOXg",5,"Chinese, Restaurants","beef"
"536","XOjlj7fVauWibKrhXMS-uQ",4,"Restaurants, Chinese","beef"
"537","uZZnIe0KJEpFlJlYedrQsg",5,"Restaurants, Asian Fusion, Chinese","beef"
"538","bsme1TUoEQt5EDF7O6HBrg",5,"Chinese, Restaurants","beef"
"539","u7fc6_zgJEnEq3rEkC1gBg",4,"Restaurants, Chinese","beef"
"540","cPfnF9PAvVjamEdZM3wTzA",1,"Restaurants, Chinese","beef"
"541","wlUiXdH1Cfj4do5kNxrOtw",4,"Chinese, Restaurants","beef"
"542","jwuR0AGCw_BaM8uEkKyVEw",1,"Restaurants, Chinese","beef"
