"business_id","stars","RestaurantsAttire","RestaurantsTakeOut","BusinessAcceptsCreditCards","NoiseLevel","GoodForKids","RestaurantsReservations","RestaurantsGoodForGroups","RestaurantsPriceRange2","HasTV","Alcohol","BikeParking","RestaurantsDelivery","ByAppointmentOnly","OutdoorSeating","Caters","WheelchairAccessible","WiFi","BYOB","Corkage","RestaurantsTableService","BusinessAcceptsBitcoin","HappyHour","DogsAllowed","CoatCheck","Music","BestNights","HairSpecializesIn","AcceptsInsurance","BYOBCorkage","DriveThru","GoodForDancing","Smoking","AgesAllowed","DietaryRestrictions","RestaurantsCounterService","Open24Hours"
"y_Xi2V_0lGbCkRuiXLHUFA",2.5,"'casual'","True","True",NA,"True","False","True","1",NA,"'none'",NA,"False",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GnOyx_42NpBALQxXmEMxuQ",2.5,"'casual'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"i6CxDaUKAj-HKWijwY9yGg",3.5,"'casual'","True","True","'quiet'","True","True","True","1","True","'none'","False","False",NA,"False","False",NA,"'no'",NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3NmjKQJmPH7hcM0pp12DJQ",4.5,"'casual'","True","True",NA,"True",NA,"True","2",NA,NA,NA,"True",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BBpEOprko-9I8bnon9N0ew",3,"'casual'","True","True","'quiet'","True","False","False","1","True","'none'",NA,"True",NA,"False","True",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WcHMfQZzs3G5UVY_zBB2FA",3.5,"'casual'","True","True","'quiet'","True","False","True","2","True","'none'","False","True",NA,"False","True",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ja7zjowr6ymsVglQXZZ6BA",2.5,"'casual'","True","True","'average'","True","False","True","1","False","'none'","False","True",NA,"False","True",NA,"'free'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hoGyiTjrri-Sq3-EaO7Kpw",4,"'casual'","True","True","'average'","False","True","False","2","False","'beer_and_wine'","False","False",NA,"True","False","True","'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"f2FfutZhb4F-m1Ob0EdYaw",3,"'casual'","True","True","'average'","True","False","True","2","True","'full_bar'","True","True","False","False","True",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DA3Dzic8NAJ0LYnYZG9nyQ",3,"'casual'","True","True","'average'","True","False","True","1","True","'none'","False","False",NA,"False","False",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MwsGayIlUkXQ46mkmV3jlA",3,"'casual'","True","True","'quiet'","True","False","True","1",NA,"'none'","False","True",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hwe7f0QthkND-H4Ekg37qw",3.5,"'casual'","True","True","'quiet'","True","True","True","2","True","'full_bar'","True","True",NA,"False","True",NA,"'no'",NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cRTkev8c66o6q6v7FstjLA",4,"'casual'","True","True","'quiet'","True","True","True","2","True","'none'","True","False",NA,"False","True","True","'free'",NA,NA,"True","False",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s43P_mLoOI348Ts_O3kTTg",5,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"loXkZgAd70KMjP8ISCnZPQ",4,"'casual'","True","True",NA,"True","False","False","1","True","'none'","True","True",NA,"False",NA,NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-_DxZ8gKU50sfuZEu4ypKg",4,"'casual'","True","True","'average'","False","True","True","2","False","'full_bar'","True","False",NA,"True","False",NA,"'free'",NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SJ08uawNJuzBOUPoLRVs3g",3,NA,"True","True","'quiet'","True","False","False","1","True",NA,"True","False",NA,"False",NA,NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cjKplU8iMakS8Q7ZorzYVA",3.5,"'casual'","True","True",NA,"True","False","False","1","True","'none'",NA,"True",NA,"False",NA,"False","'no'",NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"odfX0wO7fOyqa8oobxh96w",2.5,"'casual'","True","True","'quiet'","False","False","False","1","True","'none'","False","False",NA,"False",NA,NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oaTbZh8B-IVFEwbzJcIOBg",4,"'casual'","True","True","'quiet'","True","True","True","2","True","'beer_and_wine'","False","False",NA,"False","True",NA,"'free'",NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"zXJilaBN28oUdX7Owf0fRA",3,"'casual'","True","True","'average'","True","True","True","2","False","'full_bar'","True","True",NA,"False","True",NA,"'free'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6PUprRU5wMDcFw0pU6Ejvg",5,NA,NA,"True",NA,NA,NA,NA,"2",NA,NA,"True",NA,"False",NA,NA,NA,"'free'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nQ9603jcJ_Nk9WBxvSFH_Q",3,"'casual'","True","True","'average'","True","False","True","1","False","'none'","True","False",NA,"False","True","True","'no'",NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74wRr6PP6lbaL1YzUcYGAA",3.5,"'casual'","True","True","'average'","True","False","True","1","True","'none'","True","False",NA,"False","True",NA,"'no'",NA,NA,"True",NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hKfuDwUbWJWdQWmXS_g9PA",4.5,"'casual'","True","True","'quiet'","True","True","True","2","True","'none'","False","True",NA,"False","True","True","'free'",NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hiqb7coNwQgEoAR9bn5XMg",5,"'casual'","True","True",NA,"True","False","True","1",NA,NA,"True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WesHVJ45hCr17_bn9s69nw",2.5,"'casual'","True","True",NA,"True",NA,"False","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZM-ljL_Y6bR4qEYsGHws5A",3.5,NA,NA,"True",NA,NA,NA,NA,"2",NA,NA,"True",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bvTyaYHXupi1c5mbs65RyQ",2,"'casual'","True","True","'quiet'","True","False","True","2","True","'none'","False","False",NA,"False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CuIPocteo1F3LEn1OqUoHg",4,"'casual'","True","True","'quiet'","True","False","True","2","True","'beer_and_wine'","False","False",NA,"False","False",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"zG3GJiIrF01bwgP0tQdkZg",4,"'casual'","True","True","'average'","True","True","True","2","True","'full_bar'","False","True",NA,"False","True",NA,"'free'",NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tRrMljYqr48OjWoHDDkSoQ",2.5,"'casual'","True","True","'quiet'","True","False","True","2","True","'none'","True","True",NA,"False","False",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HHGuAjkU9gQyxpwTZAJ_aQ",3.5,NA,"True",NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WghhtS-tqDWMh_W2O13CYA",2,"'casual'","True","True","'average'","True","False","False","1","True","'none'","True","False",NA,"True",NA,NA,"'no'",NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA
"fy5ZE8oCtEw5Jiu-HjTE_A",2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F8ZTmT9pGiSF2jx9FZDjdQ",5,"'casual'","True","True",NA,"True","True","True","2","True",NA,NA,"False",NA,"False","False",NA,"'free'",NA,NA,"True",NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"asAHqgKQtCWiBbC3XriSIQ",3.5,"'casual'","True","True","'quiet'","True","False","True","1","True","'none'","True","True",NA,"False","False",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"zkW7OAv8Cnb-3SxEBOubTQ",4,"'casual'","True","False","'quiet'","True","False","True","2","False","'none'","False","False",NA,"False",NA,NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"c8bdxic-VcGEW-bA1EhW7g",4,"'casual'","True","True","'quiet'","True","True","True","2","False","'none'","False","False",NA,"False",NA,"True","'free'",NA,NA,"True",NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RwwV2LrIbdquFw6SN-l27Q",3,NA,"True","True",NA,NA,"True","False",NA,"True","'full_bar'","True","True",NA,"True","True","True","'free'",NA,NA,"True",NA,"True",NA,"False","{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}",NA,NA,NA,NA,NA,NA,"'no'",NA,NA,NA,NA
"DId2r0a4C2ixCbuLApxx8g",1.5,"'casual'","True","True",NA,NA,NA,"True","1",NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"p9rvoRXzEf7Y2nTaqnotxw",4,"'casual'","True","True","'average'","True","True","True","1","True","'none'","True","True",NA,"False",NA,NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"XgUlUmrktr2Um2gczYeYpg",3,NA,NA,"True",NA,NA,"True","False","1",NA,"'none'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"o5rtJcyJ6xje1PFj_rhRTA",2,"'casual'",NA,NA,"'average'",NA,NA,"True","2","True","'beer_and_wine'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OZhRvcJ8WjnvRaRQVirD6w",2.5,"'casual'","True","True",NA,"True","False","False","2","True",NA,"False","True",NA,"False",NA,NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rLJsrXyY61bouCfH58PKIA",3,"'casual'","True","True","'average'","True","False","False","1","True","'none'",NA,"True",NA,"False",NA,NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LV6nlFQTt-KFdtapmsSzUw",2.5,NA,"True","True",NA,"True","False",NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ubVWVTrw4zvsqnaW22-BMw",4,"'casual'","True","True","'average'","True","True","True","1","True","'full_bar'","True","False",NA,"False",NA,NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"e_W6Q-qOHcUR5ZKrwvC2qw",3,"'casual'","True","True","'quiet'","True","False","True","1","True","'none'","False","False",NA,"False","False",NA,"'no'",NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CxV9DJCxc04_xkDRSrfgFA",3,"'casual'","True","True",NA,"True","False","False","1","True","'none'","False","False",NA,"False","False",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VGKq16vCdPPHMoryy6XTHg",4,"'casual'","False","False","'average'","False","False","True","2","False","'full_bar'","True","False",NA,"True","False",NA,"'no'",NA,NA,NA,NA,"True",NA,"False","{'dj': True, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}","{'monday': True, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}",NA,NA,"'no'",NA,"False",NA,NA,NA,NA,NA
"IcrFc5IwCcKyGbVmgWjVjg",4,NA,"True",NA,NA,NA,NA,NA,NA,"True",NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jo5wAt5LYqPKYU1-D7-pfw",3.5,"'casual'","True","True","'quiet'","True","False","True","2","True","'none'","True","True",NA,"False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cDpUshHyJHDEc19TSTulJw",5,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"d0_yLkH7u16tlcvvU-zIxw",2.5,"'casual'","True","True","'quiet'","True","False","True","2","True","'none'","False","False",NA,"False","False",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NyGlEmuYcpZSKfk6IwJeSw",3.5,"'casual'","True","True","'average'","False","True","True","2","True","'full_bar'","True","True","False","True","True","True","'free'",NA,NA,"True","False","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-hec2e0Kj9yIVfOQKoFG6Q",2,"'casual'","True","True","'quiet'","True",NA,"True","2","False","'none'","True","True",NA,"False","True",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cxq_iu2Zl5jm6qLGfff5eA",3,"'casual'","True","True","'quiet'","True","False","False","1","True","'none'",NA,"True",NA,"False","False",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"zTGxLMOd9crAz0XNzqrcrA",3.5,"'casual'","True","True","'average'","True","False","True","1","False","'none'","True","True",NA,"False","True",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LRLc0c1pQwa9VSG7EpZRtg",3.5,"'casual'","True","True","'quiet'","True","True","True","2","True","'beer_and_wine'","False","False",NA,"False",NA,NA,"'free'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35JjuQ6nsSNshtt5hyLUCQ",3.5,"'casual'","True","True","'average'","True","True","True","2","True","'full_bar'","True","False",NA,"False","False",NA,"'free'",NA,NA,"True",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AKJ2qjHbvxqTxMx8hjX7sw",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jgh9iT5k7JxkeK9gu4VJAw",3,"'casual'","True","True","'quiet'","True","True","True","2","True","'none'","True","True",NA,"False","True",NA,"'no'",NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5jSwodZ2cLIgD0SLGXYbeg",2,"'casual'","True","True","'average'","True","False","True","2","True",NA,NA,"False",NA,"False",NA,NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dFywNDTZ1AnxhaEqxlA5Ug",4,"'casual'","True","True","'average'","True","True","True","2","True","'none'","False","False",NA,"False","False","True","'no'",NA,NA,"False",NA,"False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"v630GIZJUVlggrMSDLGclQ",2,NA,NA,NA,"'average'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cGQKUOAZm_VHcQOJWbatog",3,"'casual'","True","True","'average'","True","True","True","2","True","'full_bar'","True",NA,NA,"False","True",NA,"'no'",NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"eC-duRpbiVsCD14oGYiDOA",4,"'casual'","True","True","'quiet'","True","True","True","2","True","'none'","True","True",NA,"False","True","True","'free'",NA,NA,"True","False",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"_qyMW3Pme2F--1Q2U0WKWg",3.5,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6Qpo9mVLl60gu-ajJvcBLQ",3.5,"'casual'","True","True","'quiet'","True","False","True","1","True","'none'","True","True",NA,"False","True","True","'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QQSlx-l_cfwkVrNwjV_HgQ",2.5,"'casual'","True","True","'average'","True","False","True","2","True","'full_bar'","False","True",NA,"False","True","True","'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J71s0xScHVbOuFUfsAXtmQ",3,"'casual'","True","True","'quiet'","True","True","True","1","False",NA,NA,"True",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"yUdpBeR_sBzornB9x90VoA",5,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA
"0Z4__YJxeGnYcbx05Mfw_w",2.5,"'casual'","True",NA,NA,NA,"False","True",NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KPtD6L5GpfbNV5stjyIK6Q",3.5,NA,"True","True",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5It12biyGxe2Dz6kkf7wGQ",3.5,"'casual'","True","True",NA,"True","False","False","1","True",NA,"False","True",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"uA9tzuzID3t5yZ8rhZ1bQw",4,"'casual'","True","True","'average'","True","False","True","2","True","'none'","False","True",NA,"False","True",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X4CRPHvv-33kjxVJISZpUg",3,"'casual'","True","True","'average'","True","False","True","2","True","'none'","True","True",NA,"False","True",NA,"'free'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"xULATz2siGXOPia614mg2A",3,"'casual'","True","True","'average'","True","False","True","1","False","'none'","True","True",NA,"False","True",NA,"'no'",NA,"False",NA,NA,NA,"False",NA,NA,NA,NA,NA,"'yes_free'",NA,NA,NA,NA,NA,NA,NA
"PN6YCsAdFHcHST9vPaxIuw",1.5,"'casual'","True",NA,"'quiet'","True","True","True","1",NA,"'beer_and_wine'",NA,"True",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"qx-d5K0fugvnrW5AYcTqlw",3.5,NA,NA,"True",NA,NA,"False",NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2pmOI_mrn1ZWB88IeiOMkA",4,"'casual'","True","True","'quiet'","True","False","True","1",NA,NA,NA,NA,NA,NA,NA,NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gFyntTks-Qd5CjDU8_2Kog",3,"'casual'","True","True",NA,"True","False","True","1","False",NA,"True","True",NA,"False",NA,NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tQaIWc9qeiB1IU163LKlAw",3,"'casual'","True","True","'quiet'","True","False","True","2","True","'none'","False","False",NA,"False","True",NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA
"kVXyz0mYd7NaGuGdM_VMeQ",4.5,"'casual'","True","True","'quiet'","True","False","False","1","True","'none'","True","False",NA,"False","False",NA,"'no'",NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"n8LVLEDlros22tjshJX7-w",4,NA,"True","True",NA,"True","False","True","1",NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Vu6yNbKinh-54QT8i27LCw",4,"'casual'","True","False",NA,NA,"False","True","1",NA,NA,NA,"True",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ucph9MH577u6j0zPK93amw",3,"'casual'","True","True","'quiet'","True","False","True","1","True","'none'","True","True",NA,"False",NA,NA,"'free'",NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pYR9KSNrJMEx8PIjx8rccw",4,"'casual'","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"khKH3drFrWAGPhCRUS0hkA",3.5,"'casual'","True","True","'quiet'","True","False","False","1","True","'none'","False","True",NA,"False","False",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WPt9WEMSgDER4QYSp8RLpw",4,NA,"True","True",NA,NA,"False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dpblBM884TnUQQ5xusFMlg",4,"'casual'","True","True","'quiet'","True","True","True","1",NA,"'beer_and_wine'",NA,"True",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ieaw3mw4GcPiF4PZkDYuFw",4.5,"'casual'","True","True",NA,"True","False","True","2",NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GqBP4UM_z2BAJz_ZUzdecA",4,"'casual'","True","True","'quiet'","True",NA,"True","2","True","'none'","True","True",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"iDDW5kjoLVN9rqrGM0cwjg",1.5,"'casual'","True","True","'loud'","True","False","True","1","False","'none'",NA,"False",NA,"True",NA,NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tm2dKN_-DCdZfF2xMWrX7w",4,"'casual'","True","True","'average'","True","True","True","2","True","'beer_and_wine'","True","True",NA,"False","True",NA,"'no'",NA,"False","True",NA,"False","False",NA,NA,NA,NA,NA,"'yes_free'",NA,NA,NA,NA,NA,NA,NA
"BY1_pf7FHUycHOwYEenDlQ",4,"'casual'","True","True","'quiet'","True","False","True","2","True","'none'","True","True",NA,"False","False",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"e9FftJq9v_porLZT7iSEhg",3.5,"'casual'","True","True","'average'","True","True","True","2","True","'full_bar'","True","False",NA,"False","True",NA,"'free'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jrlkSj1TR6HWBaOJ4AzwKw",3,"'casual'","True","True",NA,"True","True","True","2",NA,NA,NA,"True",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rloarAwOAiQWss9kdl41nQ",3.5,"'casual'","True","True","'average'","True","True","True","2","True","'full_bar'","True","True",NA,"False","True",NA,"'free'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q6_YIK0yUI8HEgqrOIE-1Q",3,"'casual'","True","True","'average'","True","True",NA,"3","True","'beer_and_wine'","True","True",NA,"False",NA,NA,"'no'",NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
